FIPS,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE_MALE,WHITE_FEMALE,BLACK_MALE,BLACK_FEMALE,INDIAN_MALE,INDIAN_FEMALE,ASIAN_MALE,ASIAN_FEMALE,NATIVE_MALE,NATIVE_FEMALE,TWO_OR_MORE_MALE,TWO_OR_MORE_FEMALE,WHITE_COMBINATION_MALE,WHITE_COMBINATION_FEMALE,BLACK_COMBINATION_MALE,BLACK_COMBINATION_FEMALE,INDIAN_COMBINATION_MALE,INDIAN_COMBINATION_FEMALE,ASIAN_COMBINATION_MALE,ASIAN_COMBINATION_FEMALE,NATIVE_COMBINATION_MALE,NATIVE_COMBINATION_FEMALE,HISPANIC_MALE,HISPANIC_FEMALE
26039,2021,35-39,687,346,341,331,334,6,0,2,1,2,5,0,0,5,1,336,335,8,0,4,2,3,5,0,0,6,11
26039,2021,40-44,679,347,332,338,324,3,1,1,1,0,2,0,0,5,4,343,328,3,3,3,3,3,2,0,0,12,9
26039,2021,45-49,639,312,327,303,322,4,0,1,2,2,1,0,0,2,2,305,324,4,1,3,3,2,1,0,0,8,9
26039,2021,50-54,919,480,439,456,426,5,4,7,1,8,2,0,0,4,6,460,431,6,6,9,4,8,2,1,2,7,8
26039,2021,55-59,1116,574,542,554,526,3,4,9,3,1,5,0,0,7,4,561,529,4,5,14,5,2,7,0,0,13,5
26039,2021,60-64,1318,686,632,668,621,4,2,4,5,2,2,1,0,7,2,675,623,6,3,9,5,3,3,1,0,6,4
26039,2021,65-69,1136,592,544,579,525,0,5,5,4,1,2,0,1,7,7,586,531,0,6,12,11,1,3,0,1,3,7
26039,2021,70-74,967,507,460,493,455,1,0,3,1,2,2,1,0,7,2,500,457,2,1,7,2,4,2,1,0,2,5
26039,2021,75-79,646,306,340,300,330,2,1,0,2,1,1,0,0,3,6,303,335,3,3,2,7,1,1,0,0,2,1
26039,2021,80-84,406,204,202,200,200,0,0,0,0,0,1,0,0,4,1,204,201,1,1,3,0,1,1,0,0,1,1
26039,2021,85+,329,140,189,134,186,1,0,1,1,0,0,0,0,4,2,138,188,1,0,4,3,1,0,0,0,1,1
26039,2022,20-24,546,263,283,256,251,3,6,1,5,1,14,0,0,2,7,257,258,4,9,3,8,1,15,0,1,11,10
26039,2022,25-29,658,344,314,328,290,5,4,5,1,2,9,0,1,4,9,332,299,7,8,6,5,2,9,1,2,9,12
26039,2022,30-34,708,367,341,345,327,11,4,3,4,4,2,0,0,4,4,349,331,14,6,3,6,4,2,1,0,9,9
26039,2022,35-39,698,347,351,332,333,4,1,1,2,2,12,0,0,8,3,340,336,6,3,6,3,3,12,0,0,3,13
26039,2022,40-44,703,360,343,349,337,5,0,2,0,0,2,0,0,4,4,353,340,7,1,4,0,0,5,0,1,16,12
26039,2022,45-49,619,308,311,301,304,3,1,0,3,1,1,0,0,3,2,304,306,3,2,1,4,3,1,0,0,9,8
26039,2022,50-54,904,472,432,450,420,5,2,4,1,9,2,0,0,4,7,453,427,7,5,6,4,10,3,0,0,6,7
26039,2022,55-59,1056,551,505,532,485,1,6,12,3,1,4,0,0,5,7,537,492,2,7,15,8,1,4,1,1,10,5
26039,2022,60-64,1350,705,645,686,635,4,2,7,4,1,2,1,0,6,2,692,636,5,3,11,6,2,2,1,0,11,4
26039,2022,65-69,1182,614,568,601,550,0,4,4,4,1,3,0,1,8,6,609,556,2,5,10,6,1,6,0,1,4,7
26039,2022,70-74,972,517,455,502,448,2,1,2,2,2,1,1,0,8,3,509,451,2,1,8,5,3,1,3,0,2,5
26039,2022,75-79,679,326,353,318,342,2,1,1,2,2,2,0,0,3,6,320,347,3,2,4,7,2,2,0,1,2,1
26039,2022,80-84,428,214,214,210,212,0,0,0,0,0,0,0,0,4,2,214,214,1,1,3,0,0,0,0,1,0,1
26039,2022,85+,334,145,189,139,185,1,0,1,1,0,1,0,0,4,2,143,187,1,0,5,2,0,2,0,0,2,1
26039,2023,20-24,530,252,278,246,253,1,7,2,3,2,10,0,0,1,5,247,258,2,12,3,3,2,10,0,0,9,12
26039,2023,25-29,643,340,303,325,279,8,3,2,3,1,9,0,1,4,8,329,287,12,7,2,6,1,10,0,3,9,8
26039,2023,30-34,738,376,362,350,344,12,4,3,4,6,3,0,0,5,7,355,350,14,5,5,9,7,5,0,0,14,11
26039,2023,35-39,710,346,364,330,333,5,3,2,2,0,24,0,0,9,2,339,335,6,5,5,2,4,24,1,0,3,14
26039,2023,40-44,735,381,354,370,349,4,0,2,1,2,1,0,0,3,3,373,352,5,0,2,4,4,1,0,0,15,9
26039,2023,45-49,623,315,308,307,299,3,0,0,3,0,2,0,0,5,4,312,303,3,0,5,7,0,2,0,0,8,9
26039,2023,50-54,864,455,409,434,400,3,1,6,1,8,2,0,0,4,5,437,405,3,3,9,4,9,2,1,0,8,9
26039,2023,55-59,1027,523,504,504,484,3,5,9,4,3,3,0,0,4,8,508,492,5,6,11,11,3,3,0,0,5,5
26039,2023,60-64,1358,704,654,685,640,4,4,9,5,0,3,0,0,6,2,691,642,6,4,13,7,3,3,1,0,14,6
26039,2023,65-69,1227,636,591,618,573,2,4,5,4,2,4,1,1,8,5,626,578,2,5,13,7,2,4,1,2,5,7
26039,2023,70-74,1010,541,469,527,459,3,3,1,4,2,0,1,0,7,3,534,462,4,3,5,7,5,0,1,0,2,6
26039,2023,75-79,708,344,364,335,352,1,1,2,2,2,3,0,0,4,6,339,358,1,2,5,7,3,3,0,0,1,2
26039,2023,80-84,470,229,241,226,238,0,0,0,0,0,0,0,0,3,3,229,240,1,1,3,3,0,0,0,0,1,1
26039,2023,85+,337,153,184,146,179,1,0,1,1,0,1,0,0,5,3,151,182,1,0,5,4,0,1,1,0,2,1
26039,2024,20-24,516,260,256,251,239,3,2,4,3,1,6,0,0,1,6,252,245,3,4,4,4,2,8,0,1,11,16
26039,2024,25-29,682,359,323,340,289,8,7,3,6,2,13,0,1,6,7,345,295,11,10,5,9,5,14,0,2,15,8
26039,2024,30-34,732,365,367,334,348,14,2,4,4,5,3,0,0,8,10,342,357,17,6,7,11,7,3,0,0,12,12
26039,2024,35-39,720,347,373,333,328,3,5,2,2,1,37,0,0,8,1,341,329,7,6,4,2,3,37,0,0,5,11
26039,2024,40-44,724,385,339,370,335,8,0,3,1,1,1,0,0,3,2,373,337,10,0,3,3,2,1,0,0,15,12
26039,2024,45-49,667,331,336,319,324,5,0,0,3,1,3,0,0,6,6,324,330,9,2,3,7,1,3,0,0,8,9
26039,2024,50-54,800,414,386,400,379,3,1,4,0,5,3,0,0,2,3,402,381,4,4,4,1,6,3,0,0,11,9
26039,2024,55-59,976,502,474,482,456,3,3,7,5,5,3,0,0,5,7,487,462,4,6,12,9,5,4,0,0,4,6
26039,2024,60-64,1291,673,618,648,600,6,7,13,4,0,3,0,0,6,4,653,604,9,8,16,7,1,3,0,0,15,6
26039,2024,65-69,1289,678,611,660,596,2,4,4,4,2,2,1,1,9,4,669,600,2,4,11,7,4,3,1,1,4,8
26039,2024,70-74,999,526,473,515,460,2,4,2,3,1,2,1,0,5,4,520,464,2,6,5,5,2,2,2,0,3,7
26039,2024,75-79,766,388,378,375,366,2,1,2,3,3,3,0,0,6,5,381,370,4,4,6,6,4,4,0,0,0,3
26039,2024,80-84,470,213,257,211,252,0,0,0,1,0,0,0,0,2,4,213,256,0,1,2,3,0,1,0,0,2,1
26039,2024,85+,355,167,188,159,182,1,0,1,1,0,1,0,0,6,4,165,185,2,2,5,5,1,1,0,0,2,1
26041,2020,20-24,1757,913,844,807,754,9,2,43,50,12,6,0,0,42,32,848,784,22,13,66,69,18,9,1,2,23,24
26041,2020,25-29,1817,912,905,835,825,7,4,36,32,2,5,0,0,32,39,865,864,15,14,54,54,7,11,4,2,23,9
26041,2020,30-34,1741,883,858,811,796,4,1,27,36,11,5,0,1,30,19,837,815,11,6,50,50,13,8,2,2,20,12
26041,2020,35-39,2019,1047,972,972,894,8,5,35,41,9,6,0,1,23,25,993,915,14,13,51,58,12,10,0,1,26,18
26041,2020,40-44,2066,1089,977,1021,918,11,2,26,24,6,9,0,0,25,24,1045,942,13,4,44,43,10,12,2,0,23,21
26041,2020,45-49,2062,1044,1018,989,964,9,1,31,33,2,6,0,0,13,14,1002,978,10,3,41,43,4,7,0,1,10,15
26041,2020,50-54,2311,1174,1137,1103,1084,4,0,40,30,5,11,0,0,22,12,1124,1096,6,3,57,38,9,11,0,1,14,11
26041,2020,55-59,2785,1421,1364,1366,1315,8,1,29,28,4,5,0,0,14,15,1379,1328,8,4,40,41,7,6,1,0,9,12
26041,2020,60-64,3109,1545,1564,1485,1513,6,1,36,23,2,8,0,1,16,18,1501,1528,6,4,50,39,4,9,0,2,6,6
26041,2020,65-69,3107,1538,1569,1481,1514,4,1,33,21,6,5,0,2,14,26,1495,1540,5,4,46,43,6,6,0,2,2,5
26041,2020,70-74,2448,1227,1221,1201,1182,1,1,17,22,2,5,0,0,6,11,1207,1193,2,4,19,30,4,5,1,0,3,9
26041,2020,75-79,1540,733,807,717,774,0,1,9,15,3,6,0,0,4,11,721,785,1,5,12,22,3,6,0,0,6,1
26041,2020,80-84,1063,490,573,471,551,0,0,11,8,0,6,0,0,8,8,477,558,2,5,16,10,2,7,1,1,3,4
26041,2020,85+,1097,362,735,355,713,1,1,4,4,0,6,0,0,2,11,357,724,2,9,5,7,0,6,0,0,2,1
26041,2021,20-24,1806,945,861,840,761,11,4,41,54,11,6,0,0,42,36,882,793,23,19,65,73,17,11,0,1,24,30
26041,2021,25-29,1818,933,885,847,807,9,4,40,34,4,6,0,0,33,34,880,840,19,14,60,54,8,8,0,3,16,7
26041,2021,30-34,1817,921,896,844,827,6,2,32,33,7,5,0,1,32,28,874,852,12,10,51,52,14,9,2,2,26,12
26041,2021,35-39,1957,996,961,919,893,7,3,34,39,10,5,0,1,26,20,943,912,11,6,51,54,15,8,2,1,23,14
26041,2021,40-44,2101,1098,1003,1026,936,12,2,26,28,7,10,1,0,26,27,1052,963,14,5,43,48,11,13,4,1,22,22
26041,2021,45-49,2019,1033,986,971,935,8,2,34,27,2,7,0,0,18,15,988,950,10,6,47,37,6,8,0,0,10,15
26041,2021,50-54,2296,1175,1121,1110,1064,5,0,35,34,4,9,0,0,21,14,1131,1077,8,3,50,43,6,10,1,2,13,12
26041,2021,55-59,2672,1338,1334,1278,1287,8,0,35,28,4,5,0,0,13,14,1291,1299,10,2,45,39,5,8,0,0,11,13
26041,2021,60-64,3097,1561,1536,1507,1487,6,1,34,29,1,7,0,0,13,12,1520,1499,8,3,45,37,2,8,0,1,6,10
26041,2021,65-69,3115,1551,1564,1495,1505,6,2,35,20,5,8,0,2,10,27,1505,1532,6,6,45,43,5,9,0,2,2,4
26041,2021,70-74,2601,1281,1320,1250,1279,1,1,20,22,3,4,0,1,7,13,1257,1292,2,2,25,33,4,5,0,1,4,9
26041,2021,75-79,1537,722,815,706,776,0,1,8,20,4,5,0,0,4,13,710,788,0,5,11,30,5,5,0,0,5,2
26041,2021,80-84,1083,514,569,495,544,0,0,11,10,0,7,0,0,8,8,503,552,3,6,15,12,2,7,0,0,3,4
26041,2021,85+,1046,348,698,340,675,1,1,5,5,0,6,0,0,2,11,342,686,1,8,6,9,1,6,0,0,2,1
26041,2022,20-24,1823,935,888,839,797,8,4,34,48,12,9,0,0,42,30,879,823,21,16,56,65,20,14,1,2,24,32
26041,2022,25-29,1755,909,846,815,783,13,3,39,32,4,4,0,0,38,24,850,806,22,13,63,46,11,5,1,2,17,12
26041,2022,30-34,1894,965,929,895,857,3,3,27,32,8,9,0,1,32,27,926,882,11,11,48,51,11,11,1,2,22,16
26041,2022,35-39,1908,963,945,879,875,10,2,41,40,10,6,0,0,23,22,901,895,14,7,57,55,13,9,1,1,26,17
26041,2022,40-44,2136,1112,1024,1039,955,12,4,27,25,7,11,1,1,26,28,1064,978,17,10,44,45,12,18,2,2,21,20
26041,2022,45-49,1973,1020,953,958,901,11,3,26,27,1,5,0,0,24,17,981,917,15,5,43,41,4,6,2,1,12,15
26041,2022,50-54,2284,1194,1090,1137,1032,5,0,32,34,3,8,0,0,17,16,1151,1048,10,6,43,43,7,9,0,0,13,12
26041,2022,55-59,2582,1286,1296,1217,1248,12,0,35,28,6,6,0,0,16,14,1232,1261,15,3,46,38,8,7,1,1,15,14
26041,2022,60-64,3077,1574,1503,1515,1455,7,1,37,29,2,6,0,0,13,12,1528,1466,7,6,49,37,3,6,0,0,11,13
26041,2022,65-69,3146,1561,1585,1499,1527,8,2,40,22,4,8,0,2,10,24,1509,1550,11,6,47,40,4,11,0,2,6,7
26041,2022,70-74,2644,1282,1362,1247,1318,1,0,24,19,3,5,0,1,7,19,1254,1334,1,3,30,37,3,6,1,1,2,5
26041,2022,75-79,1698,815,883,799,839,0,2,6,23,4,5,0,0,6,14,804,853,1,5,11,35,5,5,0,0,6,4
26041,2022,80-84,1103,508,595,488,568,0,0,13,10,0,8,0,0,7,9,495,577,2,5,18,13,0,8,0,1,4,3
26041,2022,85+,1084,371,713,362,687,1,1,5,6,0,7,0,0,3,12,365,699,1,8,8,10,0,8,0,0,2,2
26041,2023,20-24,1837,936,901,835,816,8,4,40,42,8,7,0,0,45,32,877,847,26,17,66,57,15,11,1,1,21,31
26041,2023,25-29,1784,924,860,816,793,12,2,47,37,5,5,0,0,44,23,859,816,26,9,68,48,12,9,3,2,19,14
26041,2023,30-34,1916,975,941,905,858,6,8,25,34,7,9,0,1,32,31,935,887,14,14,45,56,13,13,0,3,22,19
26041,2023,35-39,1872,945,927,869,860,5,2,38,41,7,5,0,0,26,19,894,877,9,7,52,54,13,7,3,1,28,18
26041,2023,40-44,2153,1097,1056,1027,983,13,5,24,30,8,11,1,1,24,26,1050,1004,15,8,39,50,16,16,2,4,16,20
26041,2023,45-49,2033,1078,955,1009,901,13,4,27,26,2,5,0,0,27,19,1035,920,15,4,49,40,6,10,0,0,19,11
26041,2023,50-54,2235,1160,1075,1103,1017,6,0,32,36,4,7,0,0,15,15,1117,1032,12,4,42,46,4,8,1,0,10,15
26041,2023,55-59,2483,1240,1243,1165,1194,13,0,35,29,8,8,0,0,19,12,1184,1206,16,1,49,38,9,9,1,1,13,12
26041,2023,60-64,3021,1540,1481,1481,1425,5,3,37,29,2,7,0,0,15,17,1495,1441,7,6,49,44,5,7,0,0,11,18
26041,2023,65-69,3128,1542,1586,1481,1534,9,2,41,21,3,7,0,2,8,20,1489,1553,9,6,48,36,4,7,0,4,12,9
26041,2023,70-74,2710,1308,1402,1267,1359,1,0,28,19,4,5,0,1,8,18,1275,1377,1,0,32,36,7,6,1,1,1,4
26041,2023,75-79,1835,903,932,888,889,0,2,7,22,2,6,0,0,6,13,894,902,0,5,13,32,2,6,0,0,6,4
26041,2023,80-84,1114,495,619,477,595,0,0,12,10,0,5,0,0,6,9,483,603,2,5,17,15,0,5,0,0,4,2
26041,2023,85+,1114,381,733,369,703,1,1,7,8,0,8,0,0,4,13,373,716,1,8,11,14,0,8,0,0,2,3
26041,2024,20-24,1857,971,886,864,811,13,4,41,33,4,9,0,0,49,29,911,840,30,16,67,46,11,13,1,0,25,25
26041,2024,25-29,1830,951,879,843,804,14,3,44,41,11,5,0,0,39,26,880,829,28,13,65,58,18,5,1,0,22,23
26041,2024,30-34,1911,1002,909,910,830,10,8,34,36,7,6,0,1,41,28,951,855,19,15,60,55,14,10,0,2,20,12
26041,2024,35-39,1854,929,925,859,860,5,2,30,37,7,5,0,0,28,21,887,879,10,10,47,48,11,8,2,1,26,20
26041,2024,40-44,2139,1090,1049,1013,967,12,7,31,36,8,10,0,1,26,28,1037,993,16,9,50,56,12,16,1,3,17,17
26041,2024,45-49,2034,1088,946,1029,893,8,1,23,23,4,9,0,0,24,20,1050,912,14,4,40,38,8,12,0,0,18,12
26041,2024,50-54,2176,1114,1062,1055,1006,10,3,31,35,4,6,0,0,14,12,1069,1017,14,7,38,43,6,8,1,0,9,18
26041,2024,55-59,2400,1227,1173,1153,1122,9,0,38,31,6,10,0,0,21,10,1171,1131,13,3,58,38,8,11,0,0,15,11
26041,2024,60-64,2930,1479,1451,1421,1394,10,3,28,27,3,7,0,0,17,20,1436,1414,14,4,41,43,5,10,0,0,10,17
26041,2024,65-69,3054,1493,1561,1439,1510,6,2,36,22,4,6,0,2,8,19,1447,1528,6,6,42,36,6,8,0,2,13,11
26041,2024,70-74,2810,1373,1437,1324,1399,2,0,35,16,3,5,0,1,9,16,1333,1415,2,2,40,29,5,5,2,2,1,3
26041,2024,75-79,1992,978,1014,960,974,0,2,9,20,3,5,0,0,6,13,965,986,3,6,13,29,4,7,0,0,6,5
26041,2024,80-84,1138,492,646,475,624,0,0,10,9,1,4,0,0,6,9,481,633,1,5,14,11,2,5,0,1,5,1
26041,2024,85+,1113,391,722,376,690,1,1,9,10,0,8,0,0,5,13,381,702,2,9,13,16,0,8,0,0,2,4
26043,2020,20-24,1306,707,599,661,566,7,8,11,6,13,5,1,0,14,14,674,580,11,13,19,13,16,6,1,1,25,14
26043,2020,25-29,1380,745,635,700,595,7,6,13,11,7,14,1,0,17,9,714,604,13,8,21,14,11,18,3,0,16,17
26043,2020,30-34,1316,680,636,647,596,9,6,5,8,6,14,1,1,12,11,658,605,11,9,12,16,8,15,3,2,18,11
26043,2020,35-39,1533,785,748,765,720,5,3,6,5,5,8,0,1,4,11,769,729,8,10,6,10,6,9,0,1,20,13
26043,2020,40-44,1352,680,672,654,650,6,2,9,6,3,7,1,0,7,7,661,657,8,6,12,9,5,7,1,0,6,8
26043,2020,45-49,1405,704,701,683,686,4,2,8,4,4,2,1,0,4,7,687,693,4,4,12,8,4,3,1,0,10,13
26043,2020,50-54,1677,871,806,841,784,6,3,9,6,6,4,0,0,9,9,850,793,8,6,15,11,7,4,0,1,6,9
26043,2020,55-59,2040,1029,1011,1003,979,0,7,11,8,3,6,0,0,12,11,1015,988,1,10,20,17,4,7,1,0,5,9
26043,2020,60-64,2268,1129,1139,1107,1109,8,6,4,5,3,10,1,0,6,9,1113,1116,8,9,8,12,5,10,1,1,6,5
26043,2020,65-69,1920,977,943,958,924,5,3,6,6,2,5,0,1,6,4,964,928,6,4,11,9,2,5,0,1,4,3
26043,2020,70-74,1535,785,750,777,737,1,1,2,3,1,6,0,0,4,3,781,740,2,2,3,5,2,6,1,0,3,5
26043,2020,75-79,1008,476,532,466,526,0,1,4,0,3,2,0,0,3,3,469,529,0,2,6,2,4,2,0,0,0,1
26043,2020,80-84,681,318,363,310,362,0,0,1,1,0,0,0,0,7,0,316,362,1,0,5,1,1,0,2,0,1,0
26043,2020,85+,806,317,489,311,481,0,0,4,1,2,5,0,0,0,2,311,483,0,1,4,2,2,5,0,0,1,2
26043,2021,20-24,1290,692,598,644,569,4,2,14,6,13,6,0,0,17,15,661,582,10,9,25,14,13,8,0,0,28,20
26043,2021,25-29,1363,718,645,672,600,5,8,12,14,8,12,2,0,19,11,691,611,11,12,24,18,10,14,2,1,22,17
26043,2021,30-34,1353,714,639,676,598,12,6,6,8,4,15,1,0,15,12,690,608,14,10,14,15,8,18,3,0,21,15
26043,2021,35-39,1526,779,747,758,716,6,4,6,8,5,7,0,2,4,10,762,726,8,6,7,13,6,10,0,2,20,15
26043,2021,40-44,1437,715,722,690,696,5,3,9,5,2,9,1,0,8,9,698,705,7,5,12,11,5,10,1,0,8,7
26043,2021,45-49,1344,687,657,664,642,7,2,7,6,4,2,1,0,4,5,668,647,8,4,10,9,4,2,1,0,10,17
26043,2021,50-54,1612,826,786,792,766,7,3,8,4,9,5,0,0,10,8,802,773,10,6,14,8,9,5,1,2,8,9
26043,2021,55-59,1971,1009,962,981,931,0,6,13,10,3,6,0,0,12,9,992,938,2,8,23,16,4,8,0,1,6,10
26043,2021,60-64,2205,1086,1119,1062,1095,8,6,4,3,4,5,1,0,7,10,1069,1105,9,8,9,9,6,6,1,1,5,6
26043,2021,65-69,2018,1024,994,1005,971,5,3,4,7,3,7,0,1,7,5,1012,976,5,5,11,11,3,7,0,1,3,3
26043,2021,70-74,1612,826,786,816,772,2,1,4,4,1,5,0,0,3,4,819,776,2,1,5,6,3,7,0,0,4,6
26043,2021,75-79,988,465,523,457,517,0,1,2,0,3,3,0,0,3,2,460,518,0,2,4,1,4,3,0,1,0,1
26043,2021,80-84,702,322,380,313,377,0,0,3,1,0,1,0,0,6,1,319,378,0,0,6,1,3,1,0,1,1,0
26043,2021,85+,777,303,474,297,466,0,0,4,1,2,5,0,0,0,2,297,468,0,0,4,3,2,5,0,0,1,2
26043,2022,20-24,1289,686,603,633,565,5,1,12,7,20,7,0,0,16,23,647,587,11,9,21,17,23,13,0,2,24,26
26043,2022,25-29,1353,722,631,670,591,5,5,14,15,10,9,2,0,21,11,689,601,10,11,30,19,12,10,3,2,29,19
26043,2022,30-34,1382,714,668,674,622,12,7,9,8,2,15,0,0,17,16,690,635,16,12,19,18,4,17,2,2,20,19
26043,2022,35-39,1521,784,737,750,709,12,4,7,7,8,8,1,1,6,8,756,715,14,7,11,12,8,9,1,2,26,15
26043,2022,40-44,1522,749,773,731,738,3,5,7,7,1,10,1,1,6,12,737,748,6,9,10,12,1,14,1,2,9,10
26043,2022,45-49,1356,701,655,673,635,7,2,10,8,6,5,0,1,5,4,678,639,7,2,13,12,8,5,0,1,10,14
26043,2022,50-54,1540,768,772,736,754,8,3,5,3,9,4,1,0,9,8,744,762,11,8,9,6,12,4,1,0,8,9
26043,2022,55-59,1927,1005,922,976,886,0,5,14,16,4,7,0,0,11,8,987,894,1,7,22,21,5,7,1,1,6,11
26043,2022,60-64,2113,1026,1087,1002,1061,6,5,5,2,3,5,1,0,9,14,1011,1074,6,10,14,12,3,5,1,0,4,9
26043,2022,65-69,2113,1070,1043,1051,1016,5,6,3,6,4,7,0,1,7,7,1058,1023,8,7,7,9,4,10,0,1,4,4
26043,2022,70-74,1578,808,770,795,758,3,1,5,4,2,5,0,0,3,2,797,759,3,2,6,5,3,6,2,1,3,5
26043,2022,75-79,1120,545,575,537,569,1,0,1,1,2,3,0,0,4,2,540,571,2,0,5,3,2,3,0,0,1,3
26043,2022,80-84,729,331,398,320,394,0,1,4,0,1,1,0,0,6,2,326,396,0,1,10,2,1,1,0,0,1,0
26043,2022,85+,788,315,473,310,465,0,0,4,2,1,4,0,0,0,2,310,467,0,0,4,3,1,5,0,0,1,2
26043,2023,20-24,1294,694,600,614,564,7,0,9,12,45,8,0,1,19,15,631,579,14,7,20,16,48,12,2,1,26,26
26043,2023,25-29,1345,716,629,668,590,4,3,14,13,11,7,2,0,17,16,684,606,12,8,21,21,12,10,4,1,27,21
26043,2023,30-34,1429,741,688,690,639,11,6,13,10,4,17,0,0,23,16,712,653,15,10,27,20,9,20,1,2,27,22
26043,2023,35-39,1522,778,744,741,710,15,7,7,7,8,10,1,1,6,9,747,719,16,12,8,11,10,10,3,1,29,14
26043,2023,40-44,1565,784,781,761,747,6,5,6,7,5,9,1,1,5,12,766,758,7,6,8,17,7,10,1,2,11,13
26043,2023,45-49,1354,698,656,664,634,7,2,14,9,6,7,0,1,7,3,671,637,7,2,21,11,6,8,0,1,15,12
26043,2023,50-54,1513,754,759,715,741,6,2,4,3,7,4,1,0,21,9,734,750,13,5,20,9,9,4,1,0,21,13
26043,2023,55-59,1861,970,891,944,858,2,4,12,15,2,7,0,0,10,7,954,865,4,6,20,19,2,8,0,0,6,10
26043,2023,60-64,2061,1004,1057,976,1029,5,6,6,3,4,5,1,0,12,14,987,1043,7,8,15,14,6,6,1,0,6,10
26043,2023,65-69,2149,1085,1064,1068,1038,5,6,4,6,2,7,0,1,6,6,1074,1044,6,7,8,11,3,7,0,1,5,4
26043,2023,70-74,1604,821,783,804,768,4,2,6,3,4,5,0,0,3,5,806,773,5,3,7,5,5,7,1,0,2,3
26043,2023,75-79,1216,601,615,593,608,2,0,0,1,1,3,0,0,5,3,598,611,2,1,4,4,2,3,0,0,2,4
26043,2023,80-84,769,342,427,331,422,0,1,5,0,2,2,0,0,4,2,335,424,1,1,9,1,2,2,0,1,0,1
26043,2023,85+,794,318,476,311,468,0,0,4,2,1,4,0,0,2,2,313,470,0,0,6,4,1,4,0,0,2,2
26043,2024,20-24,1298,702,596,604,557,7,1,8,14,73,8,0,1,10,15,612,572,12,7,12,21,75,10,1,1,22,31
26043,2024,25-29,1307,693,614,640,584,5,1,15,12,14,3,2,0,17,14,656,598,11,8,27,19,16,3,2,0,29,16
26043,2024,30-34,1453,746,707,692,660,9,5,15,11,6,18,0,0,24,13,716,670,15,9,28,21,12,19,0,1,25,20
26043,2024,35-39,1485,770,715,735,676,14,7,5,8,7,13,1,1,8,10,743,686,18,12,7,10,8,16,2,1,32,15
26043,2024,40-44,1624,823,801,792,768,13,3,7,8,6,9,1,1,4,12,796,780,15,4,8,16,7,12,1,2,15,16
26043,2024,45-49,1364,693,671,658,650,7,2,13,9,6,7,0,0,9,3,666,653,11,3,18,10,7,8,0,0,12,9
26043,2024,50-54,1503,763,740,708,718,7,3,5,3,7,8,1,1,35,7,740,725,19,5,30,7,13,9,3,1,39,19
26043,2024,55-59,1728,888,840,861,816,3,3,10,8,4,4,0,0,10,9,870,824,5,6,20,13,4,6,0,0,8,9
26043,2024,60-64,2035,1008,1027,975,991,2,7,10,8,4,6,0,0,17,15,989,1005,7,9,23,20,6,8,0,0,5,13
26043,2024,65-69,2144,1078,1066,1058,1039,8,5,4,6,2,8,1,1,5,7,1063,1046,8,6,7,11,4,9,1,1,9,5
26043,2024,70-74,1675,841,834,822,817,4,4,7,2,4,5,0,0,4,6,825,821,5,6,9,5,5,6,1,2,1,3
26043,2024,75-79,1295,651,644,643,634,1,0,0,2,1,5,0,0,6,3,648,637,4,1,4,4,2,5,0,0,3,4
26043,2024,80-84,777,343,434,331,429,1,1,5,0,3,2,0,0,3,2,334,431,1,2,8,1,3,2,0,0,0,3
26043,2024,85+,794,307,487,299,479,0,0,4,2,1,4,0,0,3,2,302,480,1,1,6,4,1,4,0,0,2,2
26045,2020,20-24,6587,3324,3263,2700,2595,314,337,25,14,129,143,2,0,154,174,2846,2759,405,440,68,62,155,172,8,10,289,281
26045,2020,25-29,7074,3626,3448,3001,2846,354,287,34,31,120,140,2,1,115,143,3110,2985,413,363,74,78,143,164,7,7,261,254
26045,2020,30-34,6922,3474,3448,2949,2920,262,289,28,21,141,129,3,2,91,87,3032,2998,302,331,69,61,156,145,9,5,292,258
26045,2020,35-39,6973,3548,3425,3023,2951,239,267,28,25,193,114,3,2,62,66,3077,3009,264,298,51,51,210,130,8,3,249,234
26045,2020,40-44,6519,3291,3228,2861,2821,244,234,20,19,104,86,2,0,60,68,2918,2886,263,259,45,51,121,100,5,3,239,243
26045,2020,45-49,6235,3087,3148,2723,2802,215,206,14,19,76,66,2,2,57,53,2778,2852,225,221,44,43,93,79,6,6,164,154
26045,2020,50-54,6959,3402,3557,3075,3169,210,251,19,18,62,70,0,0,36,49,3109,3211,217,264,39,51,71,80,2,4,146,137
26045,2020,55-59,7860,3799,4061,3440,3613,253,289,19,21,47,87,2,1,38,50,3474,3655,262,300,45,52,56,100,5,5,152,149
26045,2020,60-64,7921,3858,4063,3499,3681,246,274,13,12,58,55,3,6,39,35,3531,3708,252,285,39,38,69,59,6,9,153,146
26045,2020,65-69,6979,3383,3596,3092,3292,185,210,19,15,54,47,0,2,33,30,3125,3319,187,216,40,34,63,53,1,4,105,107
26045,2020,70-74,5782,2746,3036,2555,2793,130,184,11,9,31,37,0,1,19,12,2570,2805,135,187,22,17,35,38,3,1,81,74
26045,2020,75-79,3827,1749,2078,1624,1965,80,71,4,2,20,21,0,0,21,19,1642,1983,84,75,19,18,24,21,1,1,37,44
